,date,catch_volume,id_ves,predict_volume,lower_bond,upper_bond,anomalies
69,2022-03-24,200.09,1628,200.23850000000002,88.01985663845963,312.4571433615404,0
70,2022-03-25,33.88,1628,158.573,46.35435663845962,270.7916433615404,1
71,2022-03-26,45.495,1628,119.87875000000003,7.660106638459638,232.0973933615404,0
72,2022-03-27,202.742,1628,120.55175,8.333106638459611,232.77039336154039,0
73,2022-03-28,120.047,1628,100.54100000000001,-11.677643361540376,212.75964336154038,0
74,2022-03-29,111.789,1628,120.01825000000001,7.799606638459622,232.2368933615404,0
75,2022-03-30,196.385,1628,157.74075,45.522106638459604,269.9593933615404,0
76,2022-03-31,14.902,1628,110.78075000000001,-1.4378933615403753,222.9993933615404,0
77,2022-04-01,8.004,1628,82.77000000000001,-29.448643361540377,194.9886433615404,0
78,2022-05-06,9.583,1628,57.21850000000001,-55.000143361540374,169.4371433615404,0
79,2022-05-07,12.117,1628,11.151500000000015,-101.06714336154037,123.3701433615404,0
80,2022-05-08,19.463,1628,12.291750000000015,-99.92689336154038,124.5103933615404,0
81,2022-05-09,14.523,1628,13.921500000000016,-98.29714336154038,126.1401433615404,0
82,2022-05-10,13.172,1628,14.818750000000016,-97.39989336154036,127.03739336154041,0
83,2022-05-11,11.23,1628,14.597000000000016,-97.62164336154038,126.8156433615404,0
84,2022-05-12,18.111,1628,14.259000000000015,-97.95964336154037,126.4776433615404,0
85,2022-05-13,14.059,1628,14.143000000000015,-98.07564336154037,126.3616433615404,0
86,2022-05-14,21.404,1628,16.201000000000015,-96.01764336154037,128.4196433615404,0
87,2022-05-15,6.882,1628,15.114000000000013,-97.10464336154037,127.3326433615404,0
88,2022-05-16,9.288,1628,12.908250000000015,-99.31039336154038,125.1268933615404,0
89,2022-05-17,13.467,1628,12.760250000000015,-99.45839336154037,124.9788933615404,0
90,2022-05-18,12.877,1628,10.628500000000015,-101.59014336154037,122.8471433615404,0
91,2022-05-19,5.699,1628,10.332750000000015,-101.88589336154037,122.5513933615404,0
92,2022-05-20,37.11,1628,17.288250000000012,-94.93039336154038,129.5068933615404,0
93,2022-05-21,34.112,1628,22.449500000000015,-89.76914336154037,134.6681433615404,0
94,2022-05-22,35.463,1628,28.096000000000018,-84.12264336154037,140.3146433615404,0
95,2022-05-23,37.701,1628,36.09650000000001,-76.12214336154037,148.3151433615404,0
96,2022-05-24,23.051,1628,32.581750000000014,-79.63689336154037,144.8003933615404,0
97,2022-05-25,13.467,1628,27.420500000000015,-84.79814336154037,139.6391433615404,0
98,2022-05-26,27.231,1628,25.36250000000001,-86.85614336154038,137.5811433615404,0
0,2022-01-01,26.31,1608,,,,0
1,2022-01-03,34.56,1608,,,,0
2,2022-01-06,62.73,1608,,,,0
3,2022-01-07,31.62,1608,38.805,-17.88579560257279,95.4957956025728,0
4,2022-01-08,96.48,1608,56.3475,-0.3432956025727947,113.03829560257279,0
5,2022-01-09,33.99,1608,56.205,-0.485795602572793,112.89579560257279,0
6,2022-01-15,17.52,1608,44.9025,-11.788295602572788,101.5932956025728,0
7,2022-01-16,21.39,1608,42.345,-14.345795602572792,99.03579560257279,0
8,2022-01-17,45.03,1608,29.4825,-27.20829560257279,86.1732956025728,0
9,2022-01-18,32.7,1608,29.16,-27.53079560257279,85.85079560257279,0
10,2022-01-19,20.37,1608,29.872500000000002,-26.81829560257279,86.5632956025728,0
11,2022-01-21,52.98,1608,37.769999999999996,-18.920795602572795,94.46079560257279,0
12,2022-02-22,7.53,1608,28.395,-28.29579560257279,85.08579560257279,0
13,2022-02-23,40.23,1608,30.277499999999996,-26.413295602572795,86.9682956025728,0
14,2022-03-01,50.13,1608,37.7175,-18.97329560257279,94.40829560257279,0
15,2022-03-02,95.34,1608,48.307500000000005,-8.383295602572787,104.9982956025728,0
16,2022-03-06,111.72,1608,74.355,17.664204397427213,131.0457956025728,0
17,2022-03-07,75.18,1608,83.0925,26.40170439742721,139.7832956025728,0
18,2022-03-09,90.27,1608,93.1275,36.43670439742721,149.8182956025728,0
19,2022-03-11,110.19,1608,96.84,40.14920439742721,153.5307956025728,0
20,2022-03-12,110.25,1608,96.4725,39.781704397427205,153.1632956025728,0
21,2022-03-13,120.39,1608,107.77499999999999,51.0842043974272,164.46579560257277,0
22,2022-03-14,100.11,1608,110.235,53.54420439742721,166.9257956025728,0
23,2022-03-15,80.01,1608,102.69,45.99920439742721,159.3807956025728,0
24,2022-03-16,60.12,1608,90.1575,33.46670439742721,146.8482956025728,0
25,2022-03-17,50.13,1608,72.5925,15.90170439742721,129.2832956025728,0
26,2022-03-18,21.12,1608,52.845,-3.8457956025727924,109.53579560257279,0
27,2022-03-20,20.13,1608,37.875,-18.81579560257279,94.56579560257279,0
28,2022-03-21,30.12,1608,30.375000000000004,-26.315795602572788,87.06579560257279,0
29,2022-03-22,21.15,1608,23.13,-33.560795602572796,79.82079560257279,0
30,2022-03-23,50.34,1608,30.435,-26.255795602572793,87.1257956025728,0
31,2022-03-24,35.58,1608,34.2975,-22.393295602572792,90.98829560257279,0
32,2022-04-02,22.17,1608,32.31,-24.38079560257279,89.0007956025728,0
33,2022-04-04,20.16,1608,32.0625,-24.62829560257279,88.75329560257279,0
34,2022-04-05,80.1,1608,39.5025,-17.188295602572794,96.19329560257279,0
35,2022-04-06,105.39,1608,56.955,0.264204397427207,113.64579560257279,0
36,2022-04-07,85.35,1608,72.75,16.05920439742721,129.4407956025728,0
37,2022-04-08,30.27,1608,75.2775,18.586704397427212,131.9682956025728,0
38,2022-04-09,31.35,1608,63.089999999999996,6.399204397427205,119.7807956025728,0
39,2022-04-10,42.81,1608,47.445,-9.245795602572791,104.13579560257278,0
40,2022-04-11,45.21,1608,37.410000000000004,-19.280795602572788,94.10079560257279,0
41,2022-04-12,25.02,1608,36.097500000000004,-20.593295602572788,92.78829560257279,0
42,2022-04-13,43.05,1608,39.0225,-17.66829560257279,95.7132956025728,0
43,2022-04-14,100.23,1608,53.3775,-3.3132956025727935,110.06829560257279,0
44,2022-04-15,56.04,1608,56.085,-0.6057956025727904,112.7757956025728,0
45,2022-04-16,100.47,1608,74.9475,18.256704397427214,131.63829560257278,0
46,2022-04-17,120.06,1608,94.2,37.50920439742721,150.89079560257278,0
47,2022-04-18,100.14,1608,94.1775,37.486704397427204,150.8682956025728,0
48,2022-04-19,100.11,1608,105.19500000000001,48.504204397427216,161.88579560257278,0
49,2022-04-20,90.24,1608,102.6375,45.94670439742721,159.32829560257278,0
50,2022-04-21,101.94,1608,98.1075,41.41670439742721,154.7982956025728,0
51,2022-04-22,65.1,1608,89.3475,32.656704397427205,146.0382956025728,0
52,2022-04-30,120.03,1608,94.3275,37.63670439742721,151.01829560257278,0
53,2022-05-01,120.12,1608,101.7975,45.10670439742721,158.4882956025728,0
54,2022-05-02,120.06,1608,106.3275,49.63670439742721,163.01829560257278,0
55,2022-05-03,120.03,1608,120.06,63.36920439742721,176.7507956025728,0
56,2022-05-04,90.0,1608,112.5525,55.861704397427204,169.2432956025728,0
57,2022-05-05,53.25,1608,95.835,39.1442043974272,152.52579560257277,0
58,2022-05-06,70.14,1608,83.35499999999999,26.6642043974272,140.04579560257278,0
59,2022-05-07,90.21,1608,75.9,19.209204397427214,132.5907956025728,0
60,2022-05-08,70.11,1608,70.92750000000001,14.236704397427218,127.6182956025728,0
